18,1,11,2,16,11,3,19,5,11,14,7,4,18,10,14,17,6,8,28,24,22,15,17,9,23,2,23,24,9,5,3,22,20,7,9,22,12,21,20,17,15,2,6,25,2,9,6,9,14,29,2,4,3,14,11,21,22,27,26,28,22,27,29,2,20,26,3,4,22,21,20,28,4,3,28,23,21,9,3,17,10,13,11,23,19,20,21,28,13,13,23,4,5,10,3,1,1,16,21,
6,22,25,18,27,2,4,20,1,27,14,10,8,5,20,17,29,17,18,17,9,10,22,12,20,14,25,17,26,16,16,5,27,3,22,30,13,24,22,23,8,11,27,26,16,18,18,15,23,14,3,15,28,8,23,10,26,30,4,6,12,15,11,15,28,8,8,3,3,27,5,7,22,3,8,8,22,2,27,3,3,4,19,12,12,25,20,3,8,25,18,14,30,9,13,15,2,1,14,1,
8,29,23,12,19,6,6,3,1,15,7,30,19,29,28,23,10,25,12,2,30,16,16,17,20,29,4,7,11,21,13,8,18,3,6,26,1,30,17,23,17,6,30,24,2,30,6,9,15,24,26,21,16,13,21,15,8,18,17,9,3,19,13,12,17,17,26,25,11,30,6,23,26,21,11,6,17,18,11,25,26,1,14,8,27,18,2,6,8,11,14,7,30,27,1,29,28,7,28,25,
26,30,10,5,23,7,3,14,19,25,4,23,12,1,17,11,26,30,11,30,17,11,25,22,25,10,9,1,10,6,9,28,13,19,23,15,14,12,28,23,10,11,15,9,19,27,1,30,1,10,4,11,1,17,4,1,8,24,24,9,28,12,8,20,7,19,9,19,25,18,7,15,13,30,14,26,8,11,28,14,15,14,10,11,15,21,21,17,21,23,26,12,30,29,10,16,1,4,24,6,
6,3,12,23,9,14,18,6,19,14,4,15,30,29,5,29,21,3,24,25,28,21,13,8,19,25,29,13,3,27,21,12,17,11,28,15,28,13,19,18,27,14,26,29,20,26,25,22,29,22,3,14,17,23,3,19,1,11,4,16,9,25,15,2,9,26,29,23,19,4,11,24,12,27,1,3,2,9,3,4,22,11,2,17,9,25,18,8,28,23,6,17,15,12,10,2,7,15,3,19,
10,15,24,7,5,4,24,11,17,28,16,1,6,13,24,20,27,19,19,4,20,9,17,27,13,15,2,1,27,30,16,21,21,29,25,1,7,24,6,5,20,8,5,25,27,16,10,8,6,1,8,22,29,18,19,28,29,10,4,29,18,5,17,23,23,20,5,29,22,27,16,24,30,15,26,29,25,10,21,20,19,30,5,15,18,23,23,30,29,5,17,21,14,1,6,5,23,4,29,29,
5,13,5,1,8,15,4,13,10,2,5,13,15,28,19,13,10,2,6,4,9,21,24,6,28,19,5,28,13,22,25,21,5,6,18,23,8,24,21,30,26,19,27,11,22,19,20,6,11,2,2,24,2,8,28,9,13,22,7,26,9,17,14,23,3,26,1,27,19,14,3,10,11,17,18,9,1,17,5,23,21,21,3,12,1,23,22,15,17,14,23,20,11,20,18,15,12,22,3,11,
29,29,26,23,16,19,21,22,2,10,2,20,16,4,17,29,19,14,20,22,27,19,8,10,3,13,6,3,2,5,26,11,13,28,5,6,18,18,4,14,22,17,3,7,13,15,11,14,14,26,14,11,9,15,14,24,29,25,8,1,10,17,8,18,1,30,16,9,15,12,7,19,6,6,27,19,27,2,10,12,16,19,30,26,3,18,19,28,30,11,1,5,27,15,29,24,21,1,25,22,
21,13,11,10,25,9,24,25,6,19,1,1,5,30,10,18,4,29,18,21,6,15,4,10,12,3,18,8,16,24,4,30,28,29,4,13,26,9,12,5,21,19,9,24,18,2,4,20,1,14,16,21,17,30,18,22,17,15,26,21,20,21,29,7,18,23,3,2,20,8,24,1,12,24,24,24,16,29,4,16,28,22,28,24,30,25,8,27,23,5,20,23,22,13,13,5,9,22,18,5,
16,12,21,27,26,16,20,16,20,20,18,1,3,20,7,4,13,24,10,29,28,22,18,16,18,28,14,15,5,11,8,28,13,6,10,7,15,26,27,1,7,25,8,7,18,6,5,28,6,12,15,9,22,27,16,7,8,15,13,5,26,7,30,27,30,6,17,2,18,18,7,13,5,20,30,7,17,2,2,20,15,7,5,15,4,20,13,1,29,24,27,8,15,12,16,21,20,18,23,20,
27,17,1,1,2,8,1,8,22,28,27,17,6,6,8,11,16,2,19,7,13,23,28,15,23,16,8,26,5,23,11,4,1,15,30,13,5,3,7,22,10,17,12,27,9,26,10,22,7,24,27,23,28,24,21,29,11,4,22,29,29,19,4,14,2,26,14,6,2,9,21,8,14,17,15,9,17,20,30,20,21,21,2,2,3,17,13,6,7,28,22,12,30,23,27,2,27,18,21,12,
7,1,21,24,9,4,20,16,7,25,27,20,20,20,10,9,12,24,1,28,15,2,19,5,12,6,10,16,13,20,23,4,25,21,8,24,2,24,13,27,18,3,4,1,5,3,15,17,1,14,19,22,3,30,13,11,6,26,6,29,9,22,23,17,27,16,10,29,23,20,7,18,21,15,21,8,19,12,25,13,1,20,2,29,6,16,8,29,2,9,15,10,19,1,14,17,25,18,16,11,
5,9,7,4,7,2,11,12,28,14,25,7,8,11,8,29,9,30,7,7,5,1,23,11,11,13,4,24,30,30,9,12,15,16,17,17,29,25,27,26,11,11,21,1,23,18,18,29,11,21,29,8,20,9,11,11,17,11,12,10,19,27,8,2,7,17,6,1,8,7,15,24,3,29,13,22,24,5,29,4,11,29,7,7,12,27,21,3,26,18,10,3,30,18,30,9,27,22,9,14,
12,29,10,27,20,2,6,29,24,2,15,16,19,10,1,14,7,2,13,20,17,19,12,28,22,10,20,20,16,30,15,16,7,18,8,20,20,24,20,25,7,18,9,9,29,18,5,8,6,5,18,10,8,25,27,14,8,13,21,24,25,8,6,21,13,6,24,5,19,11,13,28,3,24,7,15,23,10,26,10,28,27,28,17,19,24,11,29,7,1,29,8,22,19,25,9,19,1,27,21,
7,8,4,16,15,28,10,17,26,20,15,13,3,5,28,20,28,10,2,7,17,17,22,6,21,26,20,17,24,16,4,21,21,18,25,29,11,7,25,24,14,26,25,17,11,26,4,4,24,30,24,26,9,5,20,13,12,12,22,19,16,20,25,29,15,27,12,20,19,17,7,18,27,22,8,10,12,21,7,13,21,15,25,19,13,10,17,18,26,1,17,12,17,15,12,10,24,8,24,15,
9,19,24,18,15,3,24,3,1,23,4,22,23,28,17,8,8,24,9,18,1,1,14,22,16,1,3,15,4,11,26,16,12,23,14,13,12,20,12,7,15,25,23,16,5,10,11,4,11,16,19,21,13,18,7,8,21,5,15,11,16,21,29,16,5,30,27,27,30,4,18,13,12,19,8,6,14,23,30,29,11,6,3,11,26,28,11,25,28,30,7,27,4,14,24,26,11,1,5,29,
29,27,2,19,9,27,29,14,28,20,4,18,10,25,27,10,24,2,6,9,1,25,18,30,20,25,19,13,28,2,14,4,17,16,28,1,5,3,6,29,6,9,18,5,25,17,5,18,4,25,1,6,26,29,1,11,4,15,25,15,2,2,17,27,19,8,16,30,22,15,2,13,6,21,1,8,9,9,8,27,26,22,3,12,8,16,18,17,12,27,21,21,24,19,30,29,19,16,9,14,
23,23,9,26,11,25,21,17,16,20,26,10,9,3,20,10,30,24,28,5,29,12,17,23,26,11,6,28,27,20,11,9,27,14,7,18,19,19,27,3,10,21,8,28,21,23,20,5,24,14,1,21,28,6,17,17,30,6,21,7,30,30,24,3,3,8,29,15,12,24,11,25,23,16,15,21,30,24,24,28,2,7,22,1,12,10,11,24,12,12,6,18,19,4,20,29,16,20,28,11,
4,15,9,29,9,19,21,24,26,24,26,9,8,20,20,29,8,16,5,19,23,14,8,7,13,3,19,2,6,5,1,14,24,25,4,30,12,6,18,10,26,5,26,14,7,27,13,2,12,3,27,8,21,7,14,10,4,26,8,25,17,12,19,14,25,17,1,14,14,3,8,14,10,12,28,3,19,7,24,4,13,29,12,15,16,10,28,23,24,5,1,3,24,23,5,10,15,15,7,29,
4,19,10,23,22,10,8,3,22,4,30,12,15,7,19,21,22,2,8,14,15,28,20,15,5,22,18,11,13,21,5,30,22,18,27,27,22,26,10,1,2,15,20,9,28,20,25,13,22,28,1,2,1,11,30,20,5,12,27,4,26,24,28,23,1,13,11,29,6,25,8,28,23,10,9,22,10,12,17,15,16,26,11,7,3,12,23,13,2,5,25,28,29,29,28,16,29,14,27,20,
4,14,14,14,29,25,30,7,17,6,30,14,29,7,23,8,14,20,8,15,28,2,11,11,2,18,10,21,2,7,3,17,12,24,27,4,24,14,17,26,8,3,20,6,18,27,26,13,10,5,15,13,22,20,23,29,22,1,30,3,7,26,9,21,20,10,11,13,3,1,15,19,14,20,15,21,19,26,15,22,19,3,16,26,2,22,25,16,26,26,21,12,17,12,14,29,5,23,18,18,
7,10,22,10,2,4,23,12,13,29,17,26,2,15,24,15,7,9,7,30,23,2,14,11,10,7,29,22,4,17,24,6,29,26,12,23,19,11,7,3,23,11,28,18,2,8,27,13,27,5,8,29,29,21,7,27,4,22,16,21,11,4,20,3,4,27,17,5,5,23,7,30,17,24,12,5,10,28,9,12,11,14,5,29,27,15,4,30,12,24,19,26,23,15,30,11,11,19,6,9,
8,16,13,4,8,14,21,27,15,14,17,19,2,27,3,9,14,26,14,9,11,6,4,1,30,8,15,20,23,24,25,8,21,18,28,29,6,18,10,12,1,7,19,25,25,11,16,1,16,28,28,25,9,6,7,23,9,28,7,28,22,7,10,19,10,11,18,17,8,18,21,11,25,29,23,25,22,30,27,5,5,23,12,27,10,21,9,24,22,27,26,16,10,27,16,27,25,3,18,6,
18,13,30,23,11,11,13,28,13,4,12,11,3,10,16,17,22,11,30,6,7,13,29,1,24,24,28,28,10,4,23,23,26,17,1,15,9,14,10,12,2,6,22,16,18,18,28,13,18,15,13,4,14,30,15,9,23,24,18,3,11,14,14,17,3,20,2,15,26,18,23,16,19,14,19,10,2,14,17,13,3,15,15,25,20,4,26,15,24,29,1,27,2,12,12,3,6,19,11,8,
6,29,26,22,23,30,28,9,18,24,2,14,12,9,13,12,14,14,30,16,5,27,2,6,26,19,4,25,10,9,9,4,3,10,20,19,28,26,29,16,1,9,27,29,14,4,12,10,7,13,27,5,21,26,15,10,29,15,16,25,5,20,16,27,30,27,27,26,23,30,17,25,4,20,13,23,6,25,5,15,8,7,8,9,15,9,17,24,7,20,22,18,18,21,17,16,14,16,21,18,
9,20,14,9,12,14,27,8,26,3,21,11,29,4,11,17,20,18,17,26,29,25,4,17,6,9,5,2,26,14,5,17,28,20,6,21,23,30,30,10,20,29,23,25,4,10,4,19,23,4,20,18,29,8,25,13,26,11,1,11,28,21,30,1,7,1,18,24,8,23,8,15,19,3,7,3,26,23,2,14,30,20,16,18,28,13,22,9,28,4,7,25,6,19,26,1,3,3,1,8,
4,13,3,18,16,2,25,20,10,20,25,18,23,25,8,16,18,6,10,8,24,27,14,16,14,29,4,10,8,2,25,19,4,15,15,2,28,8,8,18,12,22,28,11,24,9,24,30,30,11,12,13,2,16,6,21,21,9,3,13,2,4,14,11,3,21,10,6,27,11,19,6,4,16,5,23,15,3,29,4,17,10,17,13,22,15,7,28,4,29,28,7,21,6,24,2,1,5,9,22,
6,7,7,1,19,27,20,8,13,20,23,4,27,29,27,12,24,19,26,10,15,24,4,3,21,2,12,21,1,7,4,23,12,27,14,23,29,13,4,30,18,25,5,8,28,8,8,12,6,15,1,12,7,29,15,24,24,15,8,20,6,5,8,23,15,15,30,1,23,20,12,18,8,20,15,12,23,12,15,24,26,25,1,9,2,17,30,11,21,1,21,4,11,29,7,17,29,11,21,27,
13,18,5,21,3,27,5,30,13,18,21,20,29,29,10,2,22,15,22,25,10,8,5,6,10,26,24,20,27,21,20,17,10,2,28,26,29,21,15,29,2,23,21,9,4,8,10,15,17,7,26,9,16,20,7,5,18,27,13,12,23,18,12,10,5,28,30,19,16,20,22,5,21,29,28,25,25,19,26,20,21,17,10,25,12,26,5,30,20,5,6,23,20,15,16,26,22,13,13,4,
28,2,17,22,24,6,5,20,3,18,23,18,24,25,8,30,20,26,22,11,6,4,6,30,10,15,17,13,3,26,25,16,14,30,6,14,14,11,7,19,22,26,19,29,5,1,22,10,13,30,30,23,20,6,4,6,15,9,15,12,14,8,23,18,6,7,30,10,18,6,12,9,7,24,4,1,22,6,26,5,4,12,26,4,29,23,17,28,21,15,2,28,26,4,16,23,7,19,5,15,
4,9,25,19,9,8,9,26,22,17,14,16,7,16,6,11,15,3,25,20,24,13,19,9,9,25,25,5,2,4,1,16,20,8,19,9,7,27,1,14,28,30,16,9,28,24,6,26,18,14,15,22,18,7,2,3,21,27,29,17,5,4,7,1,26,15,15,24,5,28,5,2,25,3,3,4,2,20,25,13,23,14,19,20,2,14,25,1,1,20,14,21,1,8,11,25,1,9,7,11,
